date,column,year,original,clipped,lower,upper
2024-04-24,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-04-25,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-04-26,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-04-27,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-04-28,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-04-29,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-04-30,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-01,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-02,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-03,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-04,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-05,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-06,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-07,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-08,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-09,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-10,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-11,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-12,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-13,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-14,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-15,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-16,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-17,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-18,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-19,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-20,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-21,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-22,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-23,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-24,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-25,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-26,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-27,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-28,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-29,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-30,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-05-31,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-01,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-02,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-03,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-04,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-05,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-06,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-07,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-08,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-09,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-10,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-11,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-12,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-13,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-14,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-15,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-16,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-17,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-18,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-19,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-20,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-21,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-22,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-23,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-24,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-25,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-26,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-27,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-28,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-29,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-06-30,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-01,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-02,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-03,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-04,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-05,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-06,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-07,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-08,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-09,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-10,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-11,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-12,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-13,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-14,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-15,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-16,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-17,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-18,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-19,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-20,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-21,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-22,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-23,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-24,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-25,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-26,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-27,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-28,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-29,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-30,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-07-31,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-01,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-02,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-03,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-04,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-05,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-06,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-07,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-08,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-09,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-10,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-11,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-12,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-13,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-14,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-15,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-16,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-17,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-18,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-19,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-20,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-21,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-22,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-23,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-24,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-25,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-26,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-27,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-28,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-29,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-30,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-08-31,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-01,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-02,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-03,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-04,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-05,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-06,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-07,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-08,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-09,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-10,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-11,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-12,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-13,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-14,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-15,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-16,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-17,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-18,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-19,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-20,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-21,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-22,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-23,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-24,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-25,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-26,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-27,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-28,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-29,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-09-30,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-01,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-02,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-03,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-04,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-05,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-06,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-07,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-08,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-09,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-10,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-11,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-12,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-13,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-14,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-15,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-16,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-17,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-18,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-19,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-20,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-21,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-22,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-23,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-24,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-25,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-26,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-27,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-28,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-29,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-30,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-10-31,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-01,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-02,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-03,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-04,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-05,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-06,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-07,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-08,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-09,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-10,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-11,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-12,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-13,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-14,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-15,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-16,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-17,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-18,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-19,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-20,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-21,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-22,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-23,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-24,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-25,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-26,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-27,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-28,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-29,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-11-30,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2024-12-01,bawang_sulsel_cons,2024,,,37762.02185792351,41590.98360655737
2022-06-19,bawang_sumut_cons,2022,58350.0,56683.33333333335,15966.66666666665,56683.33333333335
2022-06-20,bawang_sumut_cons,2022,60250.0,56683.33333333335,15966.66666666665,56683.33333333335
2022-06-21,bawang_sumut_cons,2022,60900.0,56683.33333333335,15966.66666666665,56683.33333333335
2022-06-22,bawang_sumut_cons,2022,59600.0,56683.33333333335,15966.66666666665,56683.33333333335
2022-06-23,bawang_sumut_cons,2022,58400.0,56683.33333333335,15966.66666666665,56683.33333333335
2022-06-24,bawang_sumut_cons,2022,59450.0,56683.33333333335,15966.66666666665,56683.33333333335
2022-06-25,bawang_sumut_cons,2022,59816.666666666664,56683.33333333335,15966.66666666665,56683.33333333335
2022-06-26,bawang_sumut_cons,2022,60183.333333333336,56683.33333333335,15966.66666666665,56683.33333333335
2022-06-27,bawang_sumut_cons,2022,60550.0,56683.33333333335,15966.66666666665,56683.33333333335
2022-06-28,bawang_sumut_cons,2022,59150.0,56683.33333333335,15966.66666666665,56683.33333333335
2022-06-29,bawang_sumut_cons,2022,58600.0,56683.33333333335,15966.66666666665,56683.33333333335
2022-06-30,bawang_sumut_cons,2022,58400.0,56683.33333333335,15966.66666666665,56683.33333333335
2022-07-01,bawang_sumut_cons,2022,58150.0,56683.33333333335,15966.66666666665,56683.33333333335
2022-07-02,bawang_sumut_cons,2022,57400.0,56683.33333333335,15966.66666666665,56683.33333333335
2022-07-11,bawang_sumut_cons,2022,56700.0,56683.33333333335,15966.66666666665,56683.33333333335
2022-07-12,bawang_sumut_cons,2022,56750.0,56683.33333333335,15966.66666666665,56683.33333333335
2023-12-01,cabai_dki_cons,2023,97500.0,95050.0,1600.0,95050.0
2023-12-02,cabai_dki_cons,2023,97783.33333333333,95050.0,1600.0,95050.0
2023-12-03,cabai_dki_cons,2023,98066.66666666667,95050.0,1600.0,95050.0
2023-12-04,cabai_dki_cons,2023,98350.0,95050.0,1600.0,95050.0
2023-12-05,cabai_dki_cons,2023,98350.0,95050.0,1600.0,95050.0
2023-12-06,cabai_dki_cons,2023,96650.0,95050.0,1600.0,95050.0
2023-12-07,cabai_dki_cons,2023,96650.0,95050.0,1600.0,95050.0
2023-12-08,cabai_dki_cons,2023,96650.0,95050.0,1600.0,95050.0
2023-12-09,cabai_dki_cons,2023,97766.66666666667,95050.0,1600.0,95050.0
2023-12-10,cabai_dki_cons,2023,98883.33333333333,95050.0,1600.0,95050.0
2023-12-11,cabai_dki_cons,2023,100000.0,95050.0,1600.0,95050.0
2023-12-12,cabai_dki_cons,2023,100000.0,95050.0,1600.0,95050.0
2023-12-13,cabai_dki_cons,2023,101650.0,95050.0,1600.0,95050.0
2023-12-14,cabai_dki_cons,2023,101650.0,95050.0,1600.0,95050.0
2023-11-21,cabai_jabar_cons,2023,82550.0,82450.0,4750.0,82450.0
2023-11-26,cabai_jabar_cons,2023,82533.33333333333,82450.0,4750.0,82450.0
2023-11-27,cabai_jabar_cons,2023,82700.0,82450.0,4750.0,82450.0
2023-11-29,cabai_jabar_cons,2023,85250.0,82450.0,4750.0,82450.0
2023-11-30,cabai_jabar_cons,2023,89550.0,82450.0,4750.0,82450.0
2023-12-01,cabai_jabar_cons,2023,90350.0,82450.0,4750.0,82450.0
2023-12-02,cabai_jabar_cons,2023,91000.0,82450.0,4750.0,82450.0
2023-12-03,cabai_jabar_cons,2023,91650.0,82450.0,4750.0,82450.0
2023-12-04,cabai_jabar_cons,2023,92300.0,82450.0,4750.0,82450.0
2023-12-05,cabai_jabar_cons,2023,92550.0,82450.0,4750.0,82450.0
2023-12-06,cabai_jabar_cons,2023,96050.0,82450.0,4750.0,82450.0
2023-12-07,cabai_jabar_cons,2023,96300.0,82450.0,4750.0,82450.0
2023-12-08,cabai_jabar_cons,2023,96600.0,82450.0,4750.0,82450.0
2023-12-09,cabai_jabar_cons,2023,95783.33333333333,82450.0,4750.0,82450.0
2023-12-10,cabai_jabar_cons,2023,94966.66666666667,82450.0,4750.0,82450.0
2023-12-11,cabai_jabar_cons,2023,94150.0,82450.0,4750.0,82450.0
2023-12-12,cabai_jabar_cons,2023,93100.0,82450.0,4750.0,82450.0
2023-12-13,cabai_jabar_cons,2023,89950.0,82450.0,4750.0,82450.0
2023-12-14,cabai_jabar_cons,2023,86900.0,82450.0,4750.0,82450.0
2023-12-15,cabai_jabar_cons,2023,85600.0,82450.0,4750.0,82450.0
2023-12-16,cabai_jabar_cons,2023,83633.33333333333,82450.0,4750.0,82450.0
2023-11-28,cabai_jatim_cons,2023,70650.0,70150.0,-1016.6666666666715,70150.0
2023-11-29,cabai_jatim_cons,2023,71200.0,70150.0,-1016.6666666666715,70150.0
2023-11-30,cabai_jatim_cons,2023,72600.0,70150.0,-1016.6666666666715,70150.0
2023-12-01,cabai_jatim_cons,2023,72650.0,70150.0,-1016.6666666666715,70150.0
2023-12-02,cabai_jatim_cons,2023,74166.66666666667,70150.0,-1016.6666666666715,70150.0
2023-12-03,cabai_jatim_cons,2023,75683.33333333333,70150.0,-1016.6666666666715,70150.0
2023-12-04,cabai_jatim_cons,2023,77200.0,70150.0,-1016.6666666666715,70150.0
2023-12-05,cabai_jatim_cons,2023,79200.0,70150.0,-1016.6666666666715,70150.0
2023-12-06,cabai_jatim_cons,2023,79850.0,70150.0,-1016.6666666666715,70150.0
2023-12-07,cabai_jatim_cons,2023,80500.0,70150.0,-1016.6666666666715,70150.0
2023-12-08,cabai_jatim_cons,2023,80800.0,70150.0,-1016.6666666666715,70150.0
2023-12-09,cabai_jatim_cons,2023,80716.66666666667,70150.0,-1016.6666666666715,70150.0
2023-12-10,cabai_jatim_cons,2023,80633.33333333333,70150.0,-1016.6666666666715,70150.0
2023-12-11,cabai_jatim_cons,2023,80550.0,70150.0,-1016.6666666666715,70150.0
2023-12-12,cabai_jatim_cons,2023,78750.0,70150.0,-1016.6666666666715,70150.0
2023-12-13,cabai_jatim_cons,2023,75750.0,70150.0,-1016.6666666666715,70150.0
2023-12-14,cabai_jatim_cons,2023,74150.0,70150.0,-1016.6666666666715,70150.0
2024-02-03,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-02-04,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-02-05,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-02-06,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-02-07,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-02-08,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-02-09,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-02-10,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-02-11,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-02-12,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-02-13,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-02-14,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-02-15,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-02-16,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-02-17,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-02-18,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-02-19,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-02-20,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-02-21,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-02-22,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-02-23,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-02-24,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-02-25,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-02-26,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-02-27,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-02-28,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-02-29,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-01,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-02,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-03,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-04,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-05,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-06,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-07,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-08,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-09,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-10,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-11,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-12,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-13,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-14,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-15,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-16,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-17,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-18,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-19,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-20,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-21,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-22,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
2024-03-23,cabai_sulsel_cons,2024,,,-17737.70491803279,93650.27322404372
